-3.837830266299957493e+00,2.977197914413457269e+00,1.705062098169748452e+01
-3.857831625230831563e+00,2.831965371628852868e+00,1.710167351075042319e+01
-4.088117496068921497e+00,2.679138086716585043e+00,1.745123307571649107e+01
-4.179287270614031158e+00,2.417108269552105337e+00,1.751444177322531459e+01
-4.256496921329500971e+00,2.190873917467160314e+00,1.766845795874641212e+01
-4.437639846605502925e+00,1.895202710681831659e+00,1.778203204812327698e+01
-4.573441638094348782e+00,1.490839173023438047e+00,1.796973877770172834e+01
-4.641532800023388639e+00,1.068400656569739038e+00,1.799258039428994849e+01
-4.839384077458525724e+00,5.863180018058575804e-01,1.795110532814123872e+01
-4.789983341450935406e+00,1.485689631707169753e-04,1.779463794406742139e+01
-4.786336474088203730e+00,-4.937155838442804923e-01,1.756160775020444120e+01
-4.718207024856673648e+00,-9.945096714082499734e-01,1.714626899037831365e+01
-4.772871484127337638e+00,-1.433325561085152522e+00,1.700132816516381595e+01
-4.619160605127571095e+00,-1.902397394232355099e+00,1.670602515694539747e+01
-4.500952756390973697e+00,-2.321056907548480819e+00,1.644972254102277276e+01
-4.458232768457168760e+00,-2.691298513684327265e+00,1.627837317917343185e+01
-4.446023297679240649e+00,-3.002447537804882050e+00,1.609335698276484905e+01
-4.398195562195713393e+00,-3.274317581123701082e+00,1.589521684068511043e+01
-4.343384131401897719e+00,-3.515322391144355851e+00,1.575118031357670212e+01
-4.292811030037384512e+00,-3.751946059821772206e+00,1.557713685978865215e+01
-4.287736436936063988e+00,-3.942827921485904774e+00,1.548013524210666247e+01
-4.256335435959854863e+00,-4.101992537761727675e+00,1.536052632500261339e+01
-4.227419084240544578e+00,-4.225777834077579342e+00,1.529699677470507702e+01
-4.220356303442023282e+00,-4.347164343545107279e+00,1.527200141596261851e+01
-4.220264674868990262e+00,-4.426441643421908267e+00,1.518205540271966569e+01
-4.224698472539722971e+00,-4.483634935354904982e+00,1.516591063481179447e+01
-4.202645309351538572e+00,-4.503803147863552958e+00,1.514086569886405265e+01
-4.175693944762048027e+00,-4.464045353969308572e+00,1.509023310210701752e+01
-4.172523549454874470e+00,-4.459624174141823438e+00,1.511684745717913536e+01
-4.137744956548297104e+00,-4.361923106635027914e+00,1.500818159285939046e+01
-4.185317031371327268e+00,-4.284866978975991003e+00,1.501345921162034891e+01
-4.135307493138165924e+00,-4.162788931678865545e+00,1.503559607385012953e+01
-4.183456086700102716e+00,-4.041569152206847981e+00,1.509250160675901498e+01
-4.131570634986614365e+00,-3.846523665436424988e+00,1.508774854447714198e+01
-4.200991258611008305e+00,-3.691968309977565976e+00,1.519930031668693005e+01
-4.205430777634023620e+00,-3.469840432643471306e+00,1.532132417712945127e+01
-4.221431571171099684e+00,-3.201812761671567475e+00,1.543879286229185333e+01
-4.204634969060896843e+00,-2.906681490343615781e+00,1.557010594024070649e+01
-4.234129846915918094e+00,-2.571687861384771345e+00,1.568579139924526622e+01
-4.252180420310082809e+00,-2.231780705922456587e+00,1.583880941997662717e+01
-4.323061336024125900e+00,-1.870445771127036805e+00,1.610756505003281802e+01
-4.220354665983113485e+00,-1.455288384692631887e+00,1.618805756778726135e+01
-4.206539056471558347e+00,-9.573136208514871903e-01,1.638552346559545470e+01
-4.195838830716600576e+00,-4.688085180228481752e-01,1.656578577661162655e+01
-4.250103635902686250e+00,1.284535713037855409e-01,1.675221094607392303e+01
-4.327894601939688890e+00,6.520565313107108407e-01,1.715606413530882435e+01
-4.524616372734316272e+00,1.049778987541690523e+00,1.724868552638967500e+01
-4.413131576277415036e+00,1.344861388283027148e+00,1.727570258529250324e+01
-4.282712588495143358e+00,1.610728986603226609e+00,1.715632685974508220e+01
-4.302593708254906169e+00,1.753350142471031603e+00,1.720583258936368765e+01
-4.279568294558462327e+00,1.845747452671691713e+00,1.718966070937539214e+01
-4.236091808949028703e+00,1.968140727295029091e+00,1.718585866653273442e+01
-4.223631574441895964e+00,1.999730602966008242e+00,1.716578834115806274e+01
-4.151440385325757099e+00,2.001419902489975033e+00,1.709196325231582847e+01
-4.138743637815317733e+00,2.076039635344073542e+00,1.710853330273351247e+01
-4.107717376819142174e+00,2.150462053553129138e+00,1.706812808245822666e+01
-4.130793423085541427e+00,2.228616169016746973e+00,1.709492145930691720e+01
-4.066898124557098093e+00,2.366516480928140709e+00,1.705715856639350747e+01
-4.112484818578956869e+00,2.452505413377914500e+00,1.707613199980839269e+01
-4.106627263502075742e+00,2.592416868894141135e+00,1.702395716300014072e+01
-3.974515362112294614e+00,2.777334271569092738e+00,1.700883658808447052e+01
-3.994958965428793807e+00,2.876407759424878474e+00,1.695967449977054997e+01
-3.873685218284868004e+00,2.976805288408840067e+00,1.687051132936757725e+01
-3.859209865750227397e+00,3.087619864277241444e+00,1.685571931697594650e+01
-3.801543601100930037e+00,3.119922189597207129e+00,1.680333629881697277e+01
-3.827802782003465243e+00,3.124002732203693622e+00,1.685597256151347523e+01
-3.825889218049295160e+00,3.077791679425210702e+00,1.685580429371638544e+01
-3.891281024389994236e+00,2.957974343482556723e+00,1.695273715223700961e+01
-4.065724543155856630e+00,2.864616224001866662e+00,1.717769619481549981e+01
-4.094948012930576198e+00,2.672905326936256820e+00,1.726882733439448359e+01
-4.264423543148311957e+00,2.421448482901267685e+00,1.748648870005219891e+01
-4.321550194481064366e+00,2.149242163258791027e+00,1.747875616708613578e+01
-4.473357816555432187e+00,1.777794585324292020e+00,1.766814584139670075e+01
-4.665805583848639415e+00,1.361093650179088677e+00,1.782244406213691690e+01
-4.759885744859389867e+00,8.564678057357758556e-01,1.783950383263936246e+01
-4.831601273917827122e+00,3.385965505748651516e-01,1.776198490179172751e+01
-4.818973124226086924e+00,-2.948019406150045874e-01,1.752748178422739400e+01
-4.891862180902803559e+00,-8.865925845789337512e-01,1.728364543666869579e+01
-4.790204444007407858e+00,-1.380728833552109291e+00,1.702943756400391351e+01
-4.735540552585522533e+00,-1.837228338731334176e+00,1.676397441892949658e+01
-4.687172003780132989e+00,-2.346373687137842445e+00,1.651846321541853513e+01
-4.622612839451268663e+00,-2.717965198831537421e+00,1.626169581177997614e+01
-4.621099983275643197e+00,-3.078831900515468956e+00,1.607660829020588977e+01
-4.595198518561620205e+00,-3.409211104007364490e+00,1.590573673640783703e+01
-4.575313296481505532e+00,-3.696661864118181207e+00,1.576404109329972769e+01
-4.511869877215569424e+00,-3.940467333507986503e+00,1.563431921232302457e+01
-4.432719782436675970e+00,-4.139231613232635887e+00,1.546903322589724183e+01
-4.429328101697364239e+00,-4.329828468737811242e+00,1.529955071754586093e+01
-4.411597249456080228e+00,-4.462478458210441090e+00,1.521612245492329585e+01
-4.362993813083883232e+00,-4.616578701901541848e+00,1.514664085727118703e+01
-5.526751979295869255e+00,-3.397362986783039607e-01,1.696894761375144611e+01
-4.377112871509849512e+00,-4.785392843448613931e+00,1.500387432359864626e+01
-4.391909213757070773e+00,-4.883764315871714778e+00,1.503617504319387521e+01
-4.388205107001303062e+00,-4.926587355822046987e+00,1.501318677831751103e+01
-4.384792936271318275e+00,-4.947654860244271369e+00,1.499394426884539833e+01
-4.410440981044588149e+00,-4.944414834164572170e+00,1.502456384728665562e+01
-4.432903087249935759e+00,-4.907014721864354279e+00,1.507994008011996812e+01
-4.464776642187977984e+00,-4.862089364321653839e+00,1.512528502636846461e+01
-4.447817362480354753e+00,-4.695839109530661304e+00,1.506784832676848040e+01
-4.402894109487957230e+00,-4.588767469732674797e+00,1.512076718170635203e+01
-4.436172766981534288e+00,-4.402124005312889388e+00,1.516562472933780370e+01
-4.398649576801400229e+00,-4.257880163378638727e+00,1.523799027367918058e+01
-4.376881826185961444e+00,-3.991291223239629371e+00,1.527257979492736872e+01
-4.474736838793216265e+00,-3.799748600946137866e+00,1.547535290443567391e+01
-4.528327778774905887e+00,-3.537285174764056350e+00,1.559059076306055402e+01
-4.528513529548614969e+00,-3.202254613927420834e+00,1.567321268165853354e+01
-4.593245158561460428e+00,-2.861786202817966807e+00,1.588534489175196462e+01
-4.566135333392929319e+00,-2.426740585434686182e+00,1.605075722341286948e+01
-4.615043550715726361e+00,-2.040426650555317245e+00,1.627105133536322867e+01
-4.682727753361343837e+00,-1.583429837584545252e+00,1.649643808791715571e+01
-4.697563453214008256e+00,-1.074806865356830343e+00,1.672580045660939874e+01
-4.779100871553062291e+00,-5.983166140333038285e-01,1.699958427031698704e+01
-4.860764327984993471e+00,2.636599398253362120e-02,1.728705649761189278e+01
-4.872165609314296653e+00,6.490458755503683008e-01,1.761774709958631746e+01
-4.831719147992949104e+00,1.220075165834608288e+00,1.777067296563298271e+01
-4.777443598149025306e+00,1.663528421224154785e+00,1.787661387694533843e+01
-4.567543726670109550e+00,2.047534061002011185e+00,1.783910954839270602e+01
-4.532326467958490923e+00,2.367596706225520098e+00,1.766716579761422778e+01
-4.412165277177909850e+00,2.608151751749246738e+00,1.756768963464539723e+01
-4.288747056962423088e+00,2.912216609995962990e+00,1.732216440940235458e+01
-4.140850889484545938e+00,3.040218166128814570e+00,1.719118961054226702e+01
-4.030166640765159514e+00,3.219815348399845956e+00,1.701131185846117688e+01
-3.981260170019516043e+00,3.320845220132185638e+00,1.695935546012422535e+01
-3.970956082603288806e+00,3.334741864837738934e+00,1.694844753903931078e+01
-3.888465093067532852e+00,3.360111621935547799e+00,1.683456682192023024e+01
-3.840439964983362486e+00,3.403370219225994919e+00,1.677254249132048258e+01
-3.798641023753055457e+00,3.413184580701815740e+00,1.668855370079815259e+01
-3.792500513289526420e+00,3.403552040265323431e+00,1.671282808785119300e+01
-3.741651848186109852e+00,3.368280484805850072e+00,1.670005735856116402e+01
-3.828743133158516443e+00,3.429082056822518432e+00,1.683759487508204344e+01
-3.850657170365057613e+00,3.420648477755798833e+00,1.684348468169774549e+01
-3.895373775763182334e+00,3.385611901520490630e+00,1.692677411034370039e+01
-3.965314319550774069e+00,3.308339988830345302e+00,1.698854798635136021e+01
-3.979562914721067379e+00,3.278231498754019313e+00,1.699936173355700930e+01
-3.989695926314853924e+00,3.164884727325353531e+00,1.701864206967449533e+01
-4.086765752615066916e+00,3.014249619172666872e+00,1.716740894586715527e+01
-4.185228322740814022e+00,2.968497025089371188e+00,1.732169205438646031e+01
-4.250870484524872595e+00,2.699646592514777232e+00,1.754273596856359063e+01
-4.947083314792195985e+00,3.438335294792431718e+00,1.962074335080763987e+01
-5.022840052985597659e+00,3.319707722391475713e+00,1.968869260844819635e+01
-4.572296043575631685e+00,1.931113663002063552e+00,1.786371138145639037e+01
-5.298819496292221487e+00,3.016850944821118041e+00,2.011946470556900124e+01
-5.557984609225030681e+00,2.833378029342644044e+00,2.033078706941784830e+01
-4.894127349241839120e+00,7.296325622249623111e-01,1.793566321123103080e+01
-4.886282886491073896e+00,2.136453670636926649e-01,1.778062098948464254e+01
-5.013973264053201540e+00,-3.701322350778358250e-01,1.755250426728050073e+01
-4.861750039706295823e+00,-9.268181215712236742e-01,1.720825263128150340e+01
-4.839012977697158213e+00,-1.376965173516386365e+00,1.693979698708632498e+01
-4.688073121669066090e+00,-1.802824881993489559e+00,1.648957271908808764e+01
-4.718351221598149792e+00,-2.261915489538386392e+00,1.628669193510744506e+01
-4.633125451543823381e+00,-2.606822802564394692e+00,1.602028676380478700e+01
-4.559258736374720122e+00,-2.918829631041253148e+00,1.580537897374770395e+01
-4.516746034524294018e+00,-3.209859862057502955e+00,1.563790942787166038e+01
-4.502097524594639744e+00,-3.423442834592524520e+00,1.545377056412840133e+01
-4.433413508136125891e+00,-3.651114969481863426e+00,1.525717565375523321e+01
-4.363172593082655482e+00,-3.861753215982931753e+00,1.514527953072919786e+01
-4.354842014838272490e+00,-4.011075875177057881e+00,1.499828389418231644e+01
-4.308906269989657645e+00,-4.135841672751595866e+00,1.490765571891796881e+01
-4.277154870554836563e+00,-4.218871785006228059e+00,1.479577204190807826e+01
-4.224386587231320433e+00,-4.321275464053179860e+00,1.470900946582978541e+01
-4.223589072349243523e+00,-4.373477891477853596e+00,1.467177339292203619e+01
-4.219051115395419771e+00,-4.390479358978934599e+00,1.462042645979274802e+01
-4.226695251130007769e+00,-4.406108738405707825e+00,1.461303734640968166e+01
-4.179443206641480835e+00,-4.339309906349456014e+00,1.447500235200890373e+01
-4.194410902953160658e+00,-4.274413463717309014e+00,1.449261949599329569e+01
-4.178715557271127423e+00,-4.208123180363609883e+00,1.450931916860097814e+01
-4.172872278178239469e+00,-4.087908767561676981e+00,1.447089003038255406e+01
-4.222114650500127020e+00,-3.956882017458643652e+00,1.458272853723784301e+01
-4.177115014591238129e+00,-3.816867766619783442e+00,1.457108221932151793e+01
-4.266858758348941905e+00,-3.660125903657695634e+00,1.474638698916767332e+01
-4.255547690548607598e+00,-3.430890020264424578e+00,1.478000057677685497e+01
-4.255330161815879642e+00,-3.190132265897902997e+00,1.487156379602532041e+01
-4.271741989069540502e+00,-2.901768199913497437e+00,1.490333735463729603e+01
-4.230255534861300681e+00,-2.557390080017922784e+00,1.494761230188943912e+01
-4.213349612037083247e+00,-2.196401282747647343e+00,1.503901122531057766e+01
-4.250598960963839268e+00,-1.866621477553246589e+00,1.518497708470620289e+01
-4.220042056359742944e+00,-1.410641634662499699e+00,1.530692214801974949e+01
-4.236433274906045376e+00,-1.052143312032323808e+00,1.547756798107473841e+01
-4.335844354892229191e+00,-6.230284113083325304e-01,1.576060100333987712e+01
-4.394888006162259941e+00,-1.415075172647393131e-01,1.599647789320562730e+01
-4.428610860737831167e+00,4.438237231504466584e-01,1.620910154353283161e+01
-4.527523477699080701e+00,1.013020405797161905e+00,1.653553974889317502e+01
-4.534498418705208422e+00,1.707664915871903721e+00,1.683721027135639403e+01
-4.505925358554731197e+00,2.082255775550882149e+00,1.678748154960684147e+01
-4.496914301633980315e+00,2.272994622764747508e+00,1.680043988415400591e+01
-4.347639455853213875e+00,2.314658570422692296e+00,1.672584132449013339e+01
-4.266157649678857133e+00,2.412329077827444213e+00,1.665894234608003188e+01
-4.223445708445384916e+00,2.478412544433564069e+00,1.663643961045218589e+01
-4.174891101835863871e+00,2.512676203985411139e+00,1.661014476716020738e+01
-4.184937520309678582e+00,2.508537605215019006e+00,1.666114976545043547e+01
-4.168794679521658608e+00,2.541995269557487447e+00,1.665996951350276234e+01
-4.166074462543496892e+00,2.554872748944430949e+00,1.668542620580470270e+01
-4.202810589892190585e+00,2.574979681299228496e+00,1.679143926280937649e+01
-4.215542453808766687e+00,2.554978457319140528e+00,1.681779615827178986e+01
-4.236598529346493613e+00,2.529172726836404372e+00,1.688032014018322258e+01
-4.277840012626167088e+00,2.523222668713483774e+00,1.702168335585194470e+01
-4.267723592112091069e+00,2.514362357006024951e+00,1.704345767696037228e+01
-4.257457381285273179e+00,2.507829921213343027e+00,1.704431528568511567e+01
-4.262192729397781932e+00,2.542402134894194976e+00,1.709726296530421763e+01
-4.237511515554618136e+00,2.602170224560949041e+00,1.708353843307068942e+01
-4.180956124664371387e+00,2.621575814770559898e+00,1.705420246657407191e+01
-4.163196198326549968e+00,2.729163636974276663e+00,1.714834357348284044e+01
-4.127418550070094838e+00,2.889589811094501748e+00,1.721173649164791186e+01
-4.135511200256558162e+00,3.008666303344169179e+00,1.722486641911315886e+01
-4.096112590027444433e+00,3.170213133896956581e+00,1.723771621140065591e+01
-4.122617039076587275e+00,3.337027624507633572e+00,1.728600059550979395e+01
-4.118711270092136445e+00,3.454783101810972923e+00,1.731408590210254772e+01
-4.151091759227347744e+00,3.534680423203763411e+00,1.730870428063176902e+01
-4.220586057837229177e+00,3.584448879819230438e+00,1.739317902833268903e+01
-4.256299635161929551e+00,3.624654753072991120e+00,1.742427988953776818e+01
-4.451571554749908621e+00,3.693928929081170764e+00,1.748168996186422319e+01
-4.491466132484143614e+00,3.715787389976041855e+00,1.750513105880935782e+01
-4.579359116360044446e+00,3.725311370555011603e+00,1.759113884846362197e+01
-4.656102524264524867e+00,3.704833402239644080e+00,1.762319303857928432e+01
-5.422523081334455597e+00,3.970584712935062210e+00,2.007262577597114372e+01
-5.432428176054644453e+00,3.966391785849176177e+00,2.007470237596696805e+01
-5.491330420623752318e+00,3.934744097497276716e+00,2.011779136075592334e+01
-5.546820567309727501e+00,3.918449836593833613e+00,2.015263646756459437e+01
-5.587447084909663353e+00,3.908173205668775019e+00,2.018100572097057466e+01
-5.756904331994613599e+00,3.827450050642330126e+00,2.031317410373009125e+01
-5.681047647873903372e+00,3.748020678941139661e+00,1.988843935476997160e+01
-5.902085030912426866e+00,3.777419585375870525e+00,2.042253124236323814e+01
-5.937350051529772799e+00,3.738703408898678138e+00,2.045317714654332519e+01
-6.011633163209880060e+00,3.707350244249155047e+00,2.050814561259579705e+01
-6.097181537172964738e+00,3.670649727993875455e+00,2.057324179008061193e+01
-5.334400193518333388e+00,3.011249192507362782e+00,1.760012304034576758e+01
-5.162432654277403721e+00,2.948141376856719731e+00,1.723501511280728948e+01
-5.156008625758155439e+00,2.835241590641518705e+00,1.718756112026216698e+01
-5.177031317394209076e+00,2.699567861195799612e+00,1.692631822111535200e+01
-5.201450482709034873e+00,2.570033937279620595e+00,1.690457919536013875e+01
-5.015152617852985273e+00,2.461758059941348442e+00,1.653229188823996054e+01
-5.061905997179066752e+00,2.244752842603084275e+00,1.643806982893802626e+01
-4.994719877737542113e+00,2.078324335624878394e+00,1.625908773612523817e+01
-4.949608460730602566e+00,1.893648285249331931e+00,1.609582144520798863e+01
-4.900776525191650634e+00,1.705758182077115492e+00,1.593405870611589492e+01
-6.335590904475052909e+00,2.693518756833721106e+00,2.089244375140885879e+01
